,count,mean,std,min,1%,5%,25%,50%,75%,95%,99%,max
ln_assets,128479.0,22.168791809965956,1.5392378825011153,19.1612217444372,19.1612217444372,19.975314185701283,21.1152607274938,21.981489261587253,22.99415947015185,25.04363924570785,27.104591545880023,27.21511039513145
roa,128479.0,0.04029464765343996,0.06533160509346113,-0.1859174952445811,-0.1859174952445811,-0.03934662100530588,0.00794747571309615,0.0287234685643262,0.0666513150379919,0.16176436200402322,0.2545850662126363,0.2545850662126363
firm_age,124337.0,20.465163225749375,5.953139290474405,8.0,8.0,11.0,16.0,20.0,24.0,30.0,37.0,38.0
ln_rd_subsidy,88811.0,14.118462064766772,3.4072310069758562,0.0,0.0,9.210440366976515,13.499047045046977,14.784394119464167,15.885060213358026,17.400180306206934,18.510046828299675,18.510046828299675
ln_total_subsidy,111996.0,17.13884580846622,1.6779145068320969,11.04517529477736,11.04517529477736,14.29199486716616,16.281126849423938,17.21621042588699,18.16043225265744,19.72258709809106,20.95800614147181,21.017626865258165
etr,109565.0,0.17310378791406347,0.12816677886553748,0.0,0.0,0.0002688401175373,0.10872173686126,0.1500009983347264,0.2161039056659216,0.38323062080582193,0.8000812590818145,0.8493941638282633
