model,dependent,variable,coef,std_err,p_value,nobs,firms,years,r2_within,engine
P1_prov_sci_tech_interact,ln_invention_apply,manufacturing_post2021,-0.04874399990987821,0.044977631672727635,0.2784891192279293,36569,5620,8,0.0006707093130723374,PanelOLS
P1_prov_sci_tech_interact,ln_invention_apply,did_x_prov_sci_tech,0.0006319479320077381,0.009574249073523283,0.9473743026670431,36569,5620,8,0.0006707093130723374,PanelOLS
P1_prov_sci_tech_interact,ln_invention_apply,ln_assets,0.05360277806923568,0.017635136577734124,0.002371342624058359,36569,5620,8,0.0006707093130723374,PanelOLS
P1_prov_sci_tech_interact,ln_invention_apply,roa,-0.012824252750983289,0.06979361339374214,0.8542144253253601,36569,5620,8,0.0006707093130723374,PanelOLS
P1_prov_sci_tech_interact,ln_invention_apply,cashflow_ratio,-0.05293460466376398,0.07596412153285684,0.48591009245607597,36569,5620,8,0.0006707093130723374,PanelOLS
P1_prov_sci_tech_interact,ln_invention_apply,province_sci_tech_ratio,-0.0005331088549779104,0.011847649311897178,0.964109978578723,36569,5620,8,0.0006707093130723374,PanelOLS
P2_prov_rd_intensity_interact,ln_invention_apply,manufacturing_post2021,-0.03233451548965152,0.05136265356619608,0.5290045813513293,35636,5620,8,0.001154939129618171,PanelOLS
P2_prov_rd_intensity_interact,ln_invention_apply,did_x_prov_rd_intensity,-0.004152447286804293,0.016426195769143215,0.8004289691109152,35636,5620,8,0.001154939129618171,PanelOLS
P2_prov_rd_intensity_interact,ln_invention_apply,ln_assets,0.05229123592235189,0.01797702385272755,0.0036310642723982323,35636,5620,8,0.001154939129618171,PanelOLS
P2_prov_rd_intensity_interact,ln_invention_apply,roa,-0.006812886687175025,0.07015527590912636,0.922638467451224,35636,5620,8,0.001154939129618171,PanelOLS
P2_prov_rd_intensity_interact,ln_invention_apply,cashflow_ratio,-0.0620411601862833,0.07705787769990419,0.4207544069102618,35636,5620,8,0.001154939129618171,PanelOLS
P2_prov_rd_intensity_interact,ln_invention_apply,province_rd_intensity,0.021970237376756293,0.025176786403873663,0.3828670400387555,35636,5620,8,0.001154939129618171,PanelOLS
P3_prov_sci_exp_interact,ln_invention_apply,manufacturing_post2021,-0.08750866221712562,0.10428504004747456,0.4014030807195179,36569,5620,8,0.0007060237484168841,PanelOLS
P3_prov_sci_exp_interact,ln_invention_apply,did_x_ln_prov_sci,0.006963866541505135,0.01731867586439979,0.6876120644446637,36569,5620,8,0.0007060237484168841,PanelOLS
P3_prov_sci_exp_interact,ln_invention_apply,ln_assets,0.05314336719914017,0.01764079795694095,0.0025929243497473387,36569,5620,8,0.0007060237484168841,PanelOLS
P3_prov_sci_exp_interact,ln_invention_apply,roa,-0.012102783032529898,0.06967239566379102,0.8620946141964052,36569,5620,8,0.0007060237484168841,PanelOLS
P3_prov_sci_exp_interact,ln_invention_apply,cashflow_ratio,-0.05273777205819681,0.07596634281966984,0.48754601857869106,36569,5620,8,0.0007060237484168841,PanelOLS
P3_prov_sci_exp_interact,ln_invention_apply,ln_province_sci_tech_exp,0.0009007972184578865,0.03146121082863516,0.9771582792307241,36569,5620,8,0.0007060237484168841,PanelOLS
P4_triple_diff_high_sci_prov,ln_invention_apply,manufacturing_post2021,-0.03570180832273688,0.027587913439617927,0.19563660553284912,37694,5713,8,0.0007569720092739374,PanelOLS
P4_triple_diff_high_sci_prov,ln_invention_apply,did_x_high_sci_prov,-0.00960876863459866,0.03173568138047878,0.762063361929046,37694,5713,8,0.0007569720092739374,PanelOLS
P4_triple_diff_high_sci_prov,ln_invention_apply,high_sci_tech_province,0.004164470190086869,0.022722044681509408,0.8545803918861079,37694,5713,8,0.0007569720092739374,PanelOLS
P4_triple_diff_high_sci_prov,ln_invention_apply,ln_assets,0.05324096408685877,0.017046376365456216,0.0017899443353941447,37694,5713,8,0.0007569720092739374,PanelOLS
P4_triple_diff_high_sci_prov,ln_invention_apply,roa,-0.01656968026143316,0.06822139302911344,0.8080991418335697,37694,5713,8,0.0007569720092739374,PanelOLS
P4_triple_diff_high_sci_prov,ln_invention_apply,cashflow_ratio,-0.051563280518660624,0.07287186629404087,0.4792061144719628,37694,5713,8,0.0007569720092739374,PanelOLS
P5_High_sci_tech_prov_subsample,ln_invention_apply,manufacturing_post2021,-0.05339734949547965,0.03440906860128503,0.12071977969097514,20249,3697,8,0.0006732552597100705,PanelOLS
P5_High_sci_tech_prov_subsample,ln_invention_apply,ln_assets,0.06375808649199137,0.02836472879449263,0.024602404048442494,20249,3697,8,0.0006732552597100705,PanelOLS
P5_High_sci_tech_prov_subsample,ln_invention_apply,roa,0.04062114909433701,0.10206162763370405,0.6906308350231698,20249,3697,8,0.0006732552597100705,PanelOLS
P5_High_sci_tech_prov_subsample,ln_invention_apply,cashflow_ratio,-0.012084065194599224,0.10635638473634207,0.9095415086907535,20249,3697,8,0.0006732552597100705,PanelOLS
P5_Low_sci_tech_prov_subsample,ln_invention_apply,manufacturing_post2021,-0.020676914993454126,0.032041705551722595,0.5187354790857075,17445,3755,8,0.0014202380858545638,PanelOLS
P5_Low_sci_tech_prov_subsample,ln_invention_apply,ln_assets,0.057455851654421956,0.023375086930144885,0.013983812472655455,17445,3755,8,0.0014202380858545638,PanelOLS
P5_Low_sci_tech_prov_subsample,ln_invention_apply,roa,-0.06889823148174647,0.099706434338321,0.48957042615095725,17445,3755,8,0.0014202380858545638,PanelOLS
P5_Low_sci_tech_prov_subsample,ln_invention_apply,cashflow_ratio,-0.13256019051942314,0.11095093130245454,0.23219992186534055,17445,3755,8,0.0014202380858545638,PanelOLS
P1_prov_sci_tech_interact,ln_invention_apply,manufacturing_post2021,-0.03100419099480503,0.04742249615613451,0.5132566377323899,25813,5254,6,0.0005672962065899068,PanelOLS
P1_prov_sci_tech_interact,ln_invention_apply,did_x_prov_sci_tech,0.0011904320849663423,0.010412628822462976,0.9089806508248457,25813,5254,6,0.0005672962065899068,PanelOLS
P1_prov_sci_tech_interact,ln_invention_apply,ln_assets,0.04685472958953685,0.02052325852686144,0.02244015875503802,25813,5254,6,0.0005672962065899068,PanelOLS
P1_prov_sci_tech_interact,ln_invention_apply,roa,-0.0027345007988670575,0.07599962697293416,0.9712982967903789,25813,5254,6,0.0005672962065899068,PanelOLS
P1_prov_sci_tech_interact,ln_invention_apply,cashflow_ratio,0.02070665085229803,0.09125234268465882,0.8204910257559197,25813,5254,6,0.0005672962065899068,PanelOLS
