N,firms,r2_within,r2_overall,manufacturing_post2021_coef,manufacturing_post2021_se,manufacturing_post2021_p,ln_assets_coef,ln_assets_se,ln_assets_p,roa_coef,roa_se,roa_p,cashflow_ratio_coef,cashflow_ratio_se,cashflow_ratio_p,firm_age_coef,firm_age_se,firm_age_p,dependent,category
25831,5262,0.10183898655896373,0.07554173369012773,-0.28838106314415307,0.05677694213711222,3.8235440080747196e-07,1.0647635165481049,0.06289192324189088,0.0,0.35759002871741613,0.17678864891498847,0.04311722216846792,-0.03853554891996011,0.21672189456176022,0.8588731160470402,,,,ln_rd_expense_10k,研发投入
22822,4898,0.06003555531560145,0.0637150453143912,-0.0028570466652362977,0.0012702518912148493,0.024512063722850863,-0.0015457848869522704,0.0012088541972327007,0.20101257412894546,-0.0878878663729788,0.007628803477567583,0.0,-0.022141013788374835,0.005345471951479962,3.458492648067413e-05,,,,rd_intensity_01,研发投入
25831,5262,0.1075495239818588,0.08079609038694091,-0.1971490322467558,0.044312846902333995,8.671298540763317e-06,0.8387699179464168,0.045867049851102445,0.0,0.03268607379885119,0.12186314270273965,0.7885330404094373,-0.13871341991365732,0.15188868869402966,0.3611180600957915,,,,ln_rd_staff,研发投入
21949,4843,0.005101474946022533,0.0015524885346716033,0.0001802391903578394,0.0029278874780771847,0.9509143765120611,0.005362646395703724,0.002683146728074662,0.045663042752638106,-0.007886850785808537,0.009573803307559518,0.41006757058453513,-0.006497014238169971,0.00889701778147735,0.46524965704712606,,,,rd_staff_ratio_01,研发投入
