N,firms,r2_within,r2_overall,manufacturing_post2021_coef,manufacturing_post2021_se,manufacturing_post2021_p,ln_assets_coef,ln_assets_se,ln_assets_p,roa_coef,roa_se,roa_p,cashflow_ratio_coef,cashflow_ratio_se,cashflow_ratio_p,firm_age_coef,firm_age_se,firm_age_p,dependent,category
25831,5262,0.074420102754719,0.05278797706792626,0.26365527672404687,0.06156339566100864,1.8550737104439108e-05,-1.018214899194072,0.06495198348991336,0.0,-0.35955573392926243,0.18982060060629266,0.05821420049357395,0.061007402557509346,0.23179281601210527,0.7924006197664961,,,,eff_apply_rd_10k,创新效率
25831,5262,0.07384456649434745,0.05387488788802153,0.2770769259486223,0.06113614006418628,5.872085917957293e-06,-0.9950203184223262,0.06428878855275548,0.0,-0.42982210160335294,0.18426690347694752,0.01967842688617938,0.1543208912507438,0.22777415885679736,0.4980855376123534,,,,eff_grant_rd_10k,创新效率
25831,5262,0.06540884719304085,0.04681965505740171,0.17242324582664975,0.04987748964368969,0.0005474607258197928,-0.7922213005923834,0.047868414845474876,0.0,-0.03465177901069763,0.13842820524266383,0.8023399863221139,0.16118527355120682,0.1729411201617041,0.3513350696449782,,,,eff_apply_staff,创新效率
25831,5262,0.06505733776042255,0.04823040396744449,0.18584489505122523,0.04911191979025252,0.00015469730892370137,-0.7690267198206374,0.04747359924524727,0.0,-0.1049181466847877,0.13342926891019613,0.43168890788652003,0.2544987622444411,0.16982304080218769,0.1339898000168287,,,,eff_grant_staff,创新效率
