model,sample,dependent,variable,coef,std_err,p_value,nobs,firms,years,r2_within,engine
G_Placebo_placebo_post2020_ln_rd_staff,,ln_rd_staff,firm_age,-0.5080095794518958,0.18256529346064526,0.00540111845773783,15837,4472,4,-0.7044496972242904,PanelOLS
G_Placebo_placebo_post2019_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,placebo_post2019,0.2878106527678471,0.07191689072948686,6.321099008954612e-05,15837,4472,4,-0.40367338031614186,PanelOLS
G_Placebo_placebo_post2019_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,ln_assets,-0.9655472330226791,0.10128768427727053,0.0,15837,4472,4,-0.40367338031614186,PanelOLS
G_Placebo_placebo_post2019_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,roa,-0.3566342628870033,0.25105731863697306,0.15548111367399042,15837,4472,4,-0.40367338031614186,PanelOLS
G_Placebo_placebo_post2019_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,cashflow_ratio,0.5223188736626574,0.3220350090484059,0.10484567536207101,15837,4472,4,-0.40367338031614186,PanelOLS
G_Placebo_placebo_post2019_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,firm_age,0.5405057681254133,0.29059957007732234,0.0629159525575329,15837,4472,4,-0.40367338031614186,PanelOLS
G_Placebo_placebo_post2020_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,placebo_post2020,0.32243638832616905,0.07008184017998606,4.253147203536756e-06,15837,4472,4,-0.3905335352500985,PanelOLS
G_Placebo_placebo_post2020_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,ln_assets,-0.971050442291629,0.1009918034906548,0.0,15837,4472,4,-0.3905335352500985,PanelOLS
G_Placebo_placebo_post2020_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,roa,-0.39142379727945636,0.2507496488521217,0.11854823089241795,15837,4472,4,-0.3905335352500985,PanelOLS
G_Placebo_placebo_post2020_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,cashflow_ratio,0.5451044281921825,0.3220247038849132,0.09053219982879934,15837,4472,4,-0.3905335352500985,PanelOLS
G_Placebo_placebo_post2020_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,firm_age,0.5425082093914665,0.28936589715085753,0.06084349654856669,15837,4472,4,-0.3905335352500985,PanelOLS
G_Placebo_placebo_post2019_eff_invention_grant_rd_10k,,eff_invention_grant_rd_10k,placebo_post2019,0.23796188597878318,0.07147768538566246,0.0008738016475262622,15837,4472,4,-0.5468938944819912,PanelOLS
G_Placebo_placebo_post2019_eff_invention_grant_rd_10k,,eff_invention_grant_rd_10k,ln_assets,-0.9443783788805928,0.09967614872934842,0.0,15837,4472,4,-0.5468938944819912,PanelOLS
G_Placebo_placebo_post2019_eff_invention_grant_rd_10k,,eff_invention_grant_rd_10k,roa,-0.48298281725823355,0.24508999882580437,0.04878994165819339,15837,4472,4,-0.5468938944819912,PanelOLS
G_Placebo_placebo_post2019_eff_invention_grant_rd_10k,,eff_invention_grant_rd_10k,cashflow_ratio,0.5648337607459755,0.31309127730871295,0.07124923206846412,15837,4472,4,-0.5468938944819912,PanelOLS
G_Placebo_placebo_post2019_eff_invention_grant_rd_10k,,eff_invention_grant_rd_10k,firm_age,0.6301506274076406,0.28322917293332794,0.02610893497427469,15837,4472,4,-0.5468938944819912,PanelOLS
G_Placebo_placebo_post2020_eff_invention_grant_rd_10k,,eff_invention_grant_rd_10k,placebo_post2020,0.2938466351366389,0.06881875711769989,1.9718340529495393e-05,15837,4472,4,-0.5398579447376166,PanelOLS
G_Placebo_placebo_post2020_eff_invention_grant_rd_10k,,eff_invention_grant_rd_10k,ln_assets,-0.9498732934830691,0.09948574126513499,0.0,15837,4472,4,-0.5398579447376166,PanelOLS
G_Placebo_placebo_post2020_eff_invention_grant_rd_10k,,eff_invention_grant_rd_10k,roa,-0.5156664260994379,0.24498237335894082,0.035320846653086546,15837,4472,4,-0.5398579447376166,PanelOLS
G_Placebo_placebo_post2020_eff_invention_grant_rd_10k,,eff_invention_grant_rd_10k,cashflow_ratio,0.5819617680126444,0.31288834972156715,0.06291613653369321,15837,4472,4,-0.5398579447376166,PanelOLS
G_Placebo_placebo_post2020_eff_invention_grant_rd_10k,,eff_invention_grant_rd_10k,firm_age,0.6312306480185491,0.2825090093462434,0.025477885800000877,15837,4472,4,-0.5398579447376166,PanelOLS
G_Placebo_placebo_post2019_eff_invention_apply_staff,,eff_invention_apply_staff,placebo_post2019,0.12397556946073182,0.04857924426849743,0.01072278187832354,15837,4472,4,-0.3508165783556645,PanelOLS
G_Placebo_placebo_post2019_eff_invention_apply_staff,,eff_invention_apply_staff,ln_assets,-0.777481346749447,0.07019850785096939,0.0,15837,4472,4,-0.3508165783556645,PanelOLS
G_Placebo_placebo_post2019_eff_invention_apply_staff,,eff_invention_apply_staff,roa,-0.09720014982800847,0.16825070704247103,0.5634712437591494,15837,4472,4,-0.3508165783556645,PanelOLS
G_Placebo_placebo_post2019_eff_invention_apply_staff,,eff_invention_apply_staff,cashflow_ratio,0.3073487742998354,0.22610125638874892,0.17406545449498156,15837,4472,4,-0.3508165783556645,PanelOLS
G_Placebo_placebo_post2019_eff_invention_apply_staff,,eff_invention_apply_staff,firm_age,0.43884727885833474,0.21527236077852405,0.04151630517707061,15837,4472,4,-0.3508165783556645,PanelOLS
G_Placebo_placebo_post2020_eff_invention_apply_staff,,eff_invention_apply_staff,placebo_post2020,0.16603379763248025,0.052131766898616705,0.0014520166908815746,15837,4472,4,-0.35235487961027356,PanelOLS
G_Placebo_placebo_post2020_eff_invention_apply_staff,,eff_invention_apply_staff,ln_assets,-0.7807928144616388,0.07013555862523518,0.0,15837,4472,4,-0.35235487961027356,PanelOLS
G_Placebo_placebo_post2020_eff_invention_apply_staff,,eff_invention_apply_staff,roa,-0.1160892268216681,0.16798085867116216,0.48952559609075186,15837,4472,4,-0.35235487961027356,PanelOLS
G_Placebo_placebo_post2020_eff_invention_apply_staff,,eff_invention_apply_staff,cashflow_ratio,0.3154597512676593,0.22601808987814928,0.1628237381892239,15837,4472,4,-0.35235487961027356,PanelOLS
G_Placebo_placebo_post2020_eff_invention_apply_staff,,eff_invention_apply_staff,firm_age,0.4391366292913384,0.21516560723691264,0.04128146334727223,15837,4472,4,-0.35235487961027356,PanelOLS
G_Placebo_placebo_post2019_eff_invention_grant_staff,,eff_invention_grant_staff,placebo_post2019,0.07067790571270297,0.04785122020095408,0.13969410262548831,15837,4472,4,-0.6137359733144336,PanelOLS
G_Placebo_placebo_post2019_eff_invention_grant_staff,,eff_invention_grant_staff,ln_assets,-0.7609155987110939,0.06767532297281383,0.0,15837,4472,4,-0.6137359733144336,PanelOLS
G_Placebo_placebo_post2019_eff_invention_grant_staff,,eff_invention_grant_staff,roa,-0.21453138950081702,0.16132688153766972,0.18361312477788716,15837,4472,4,-0.6137359733144336,PanelOLS
G_Placebo_placebo_post2019_eff_invention_grant_staff,,eff_invention_grant_staff,cashflow_ratio,0.36345794861648645,0.214511015244707,0.09022514108359969,15837,4472,4,-0.6137359733144336,PanelOLS
G_Placebo_placebo_post2019_eff_invention_grant_staff,,eff_invention_grant_staff,firm_age,0.5659322627519309,0.20188860728756106,0.005068553764368433,15837,4472,4,-0.6137359733144336,PanelOLS
G_Placebo_placebo_post2020_eff_invention_grant_staff,,eff_invention_grant_staff,placebo_post2020,0.13352241652423785,0.05061674053741882,0.008353237818581993,15837,4472,4,-0.6280037851308442,PanelOLS
G_Placebo_placebo_post2020_eff_invention_grant_staff,,eff_invention_grant_staff,ln_assets,-0.7641508218117646,0.06772212104337554,0.0,15837,4472,4,-0.6280037851308442,PanelOLS
G_Placebo_placebo_post2020_eff_invention_grant_staff,,eff_invention_grant_staff,roa,-0.23088933797512423,0.16119550610071073,0.15206950822137855,15837,4472,4,-0.6280037851308442,PanelOLS
G_Placebo_placebo_post2020_eff_invention_grant_staff,,eff_invention_grant_staff,cashflow_ratio,0.3656419629046089,0.2141719268640733,0.08780558239938197,15837,4472,4,-0.6280037851308442,PanelOLS
G_Placebo_placebo_post2020_eff_invention_grant_staff,,eff_invention_grant_staff,firm_age,0.5652764175400861,0.2022254972131133,0.005194218528797423,15837,4472,4,-0.6280037851308442,PanelOLS
